Season,Venue,Date,Place,Name,Round1,Round2,Round3,Total,ToPar
2022,Jeddah,2022-10-14,T21,James Piot,66,67.0,72.0,205.0,-5.0
2022,Jeddah,2022-10-14,T21,Cameron Smith,68,69.0,68.0,205.0,-5.0
2022,Jeddah,2022-10-14,T25,Richard Bland,71,67.0,68.0,206.0,-4.0
2022,Jeddah,2022-10-14,T25,Phachara Khongwatmai,68,71.0,67.0,206.0,-4.0
2022,Jeddah,2022-10-14,T25,Eugenio Lopez-Chacarra,69,67.0,70.0,206.0,-4.0
2022,Jeddah,2022-10-14,T28,Laurie Canter,71,68.0,68.0,207.0,-3.0
2022,Jeddah,2022-10-14,T28,Branden Grace,71,69.0,67.0,207.0,-3.0
2022,Jeddah,2022-10-14,T28,Sam Horsfield,69,70.0,68.0,207.0,-3.0
2022,Jeddah,2022-10-14,T28,Louis Oosthuizen,68,70.0,69.0,207.0,-3.0
2022,Jeddah,2022-10-14,T28,Ian Poulter,68,68.0,71.0,207.0,-3.0
2022,Jeddah,2022-10-14,T33,Hideto Tanihara,65,71.0,72.0,208.0,-2.0
2022,Jeddah,2022-10-14,T33,Harold Varner III,68,69.0,71.0,208.0,-2.0
2022,Jeddah,2022-10-14,T35,Marc Leishman,67,73.0,69.0,209.0,-1.0
2022,Jeddah,2022-10-14,T35,Phil Mickelson,67,71.0,71.0,209.0,-1.0
2022,Jeddah,2022-10-14,T35,Wade Ormsby,70,68.0,71.0,209.0,-1.0
2022,Jeddah,2022-10-14,T38,Sadom Kaewkanjana,72,68.0,71.0,211.0,1.0
2022,Jeddah,2022-10-14,T38,Turk Pettit,66,70.0,75.0,211.0,1.0
2022,Jeddah,2022-10-14,T38,Henrik Stenson,70,75.0,66.0,211.0,1.0
2022,Jeddah,2022-10-14,T41,Shaun Norris,69,69.0,74.0,212.0,2.0
2022,Jeddah,2022-10-14,T41,Hudson Swafford,72,71.0,69.0,212.0,2.0
2022,Jeddah,2022-10-14,T41,Cameron Tringale,75,67.0,70.0,212.0,2.0
2022,Jeddah,2022-10-14,T41,Scott Vincent,69,71.0,72.0,212.0,2.0
2022,Jeddah,2022-10-14,45,Matt Jones,74,69.0,70.0,213.0,3.0
2022,Jeddah,2022-10-14,46,Pat Perez,72,67.0,77.0,216.0,6.0
2022,Jeddah,2022-10-14,WD,Martin Kaymer,69,66.0,,,
2022,Jeddah,2022-10-14,WD,Kevin Na,70,,,,
2023,Mayakoba,2023-02-24,1,Charles Howell III,68,66.0,63.0,197.0,-16.0
2023,Mayakoba,2023-02-24,2,Peter Uihlein,67,66.0,68.0,201.0,-12.0
2023,Mayakoba,2023-02-24,3,Branden Grace,68,68.0,67.0,203.0,-10.0
2023,Mayakoba,2023-02-24,4,Paul Casey,65,71.0,70.0,206.0,-7.0
2023,Mayakoba,2023-02-24,T5,Cameron Smith,69,71.0,67.0,207.0,-6.0
2023,Mayakoba,2023-02-24,T5,Brendan Steele,72,70.0,65.0,207.0,-6.0
2023,Mayakoba,2023-02-24,T7,Sebastian Munoz,72,68.0,68.0,208.0,-5.0
2023,Mayakoba,2023-02-24,T7,Carlos Ortiz,67,70.0,71.0,208.0,-5.0
2023,Mayakoba,2023-02-24,T7,Pat Perez,71,71.0,66.0,208.0,-5.0
2023,Mayakoba,2023-02-24,T7,Matthew Wolff,70,67.0,71.0,208.0,-5.0
2023,Mayakoba,2023-02-24,T11,Talor Gooch,67,66.0,76.0,209.0,-4.0
2023,Mayakoba,2023-02-24,T11,Graeme McDowell,70,67.0,72.0,209.0,-4.0
2023,Mayakoba,2023-02-24,T11,Joaquin Niemann,74,67.0,68.0,209.0,-4.0
2023,Mayakoba,2023-02-24,T11,Ian Poulter,68,71.0,70.0,209.0,-4.0
2023,Mayakoba,2023-02-24,T15,Abraham Ancer,70,69.0,71.0,210.0,-3.0
2023,Mayakoba,2023-02-24,T15,Marc Leishman,68,70.0,72.0,210.0,-3.0
2023,Mayakoba,2023-02-24,T15,Mito Pereira,72,70.0,68.0,210.0,-3.0
2023,Mayakoba,2023-02-24,T15,Scott Vincent,71,71.0,68.0,210.0,-3.0
2023,Mayakoba,2023-02-24,19,Jason Kokrak,65,75.0,71.0,211.0,-2.0
2023,Mayakoba,2023-02-24,T20,Dean Burmester,73,69.0,70.0,212.0,-1.0
2023,Mayakoba,2023-02-24,T20,Kevin Na,74,69.0,69.0,212.0,-1.0
2023,Mayakoba,2023-02-24,T20,Cameron Tringale,70,72.0,70.0,212.0,-1.0
2023,Mayakoba,2023-02-24,T23,Bryson DeChambeau,72,73.0,68.0,213.0,0.0
2023,Mayakoba,2023-02-24,T23,Sergio Garcia,72,69.0,72.0,213.0,0.0
2023,Mayakoba,2023-02-24,T23,Matt Jones,73,72.0,68.0,213.0,0.0
2023,Mayakoba,2023-02-24,T23,Henrik Stenson,73,71.0,69.0,213.0,0.0
2023,Mayakoba,2023-02-24,T27,Richard Bland,73,70.0,71.0,214.0,1.0
2023,Mayakoba,2023-02-24,T27,Brooks Koepka,71,72.0,71.0,214.0,1.0
2023,Mayakoba,2023-02-24,T27,Eugenio Lopez-Chacarra,75,69.0,70.0,214.0,1.0
2023,Mayakoba,2023-02-24,T27,Phil Mickelson,72,75.0,67.0,214.0,1.0
2023,Mayakoba,2023-02-24,T27,Harold Varner III,74,72.0,68.0,214.0,1.0
2023,Mayakoba,2023-02-24,T32,Anirban Lahiri,70,72.0,73.0,215.0,2.0
2023,Mayakoba,2023-02-24,T32,Thomas Pieters,76,68.0,71.0,215.0,2.0
2023,Mayakoba,2023-02-24,34,Danny Lee,71,71.0,74.0,216.0,3.0
2023,Mayakoba,2023-02-24,T35,Dustin Johnson,68,71.0,78.0,217.0,4.0
2023,Mayakoba,2023-02-24,T35,James Piot,73,71.0,73.0,217.0,4.0
2023,Mayakoba,2023-02-24,T35,Charl Schwartzel,74,74.0,69.0,217.0,4.0
2023,Mayakoba,2023-02-24,T38,David Puig,74,69.0,75.0,218.0,5.0
2023,Mayakoba,2023-02-24,T38,Patrick Reed,72,72.0,74.0,218.0,5.0
2023,Mayakoba,2023-02-24,40,Bubba Watson,72,76.0,71.0,219.0,6.0
2023,Mayakoba,2023-02-24,T41,Louis Oosthuizen,76,69.0,76.0,221.0,8.0
2023,Mayakoba,2023-02-24,T41,Lee Westwood,76,71.0,74.0,221.0,8.0
2023,Mayakoba,2023-02-24,43,Jediah Morgan,70,75.0,78.0,223.0,10.0
2023,Mayakoba,2023-02-24,T44,Sam Horsfield,71,74.0,79.0,224.0,11.0
2023,Mayakoba,2023-02-24,T44,Bernd Wiesberger,76,77.0,71.0,224.0,11.0
2023,Mayakoba,2023-02-24,46,Laurie Canter,79,73.0,73.0,225.0,12.0
2023,Mayakoba,2023-02-24,47,Chase Koepka,74,81.0,73.0,228.0,15.0
2023,Mayakoba,2023-02-24,48,Sihwan Kim,82,77.0,77.0,236.0,23.0
2023,Tucson,2023-03-17,1,Danny Lee,68,67.0,69.0,204.0,-9.0
2023,Tucson,2023-03-17,2,Carlos Ortiz,71,68.0,65.0,204.0,-9.0
2023,Tucson,2023-03-17,3,Brendan Steele,69,65.0,70.0,204.0,-9.0
2023,Tucson,2023-03-17,4,Louis Oosthuizen,66,68.0,70.0,204.0,-9.0
2023,Tucson,2023-03-17,5,Charles Howell III,69,65.0,71.0,205.0,-8.0
2023,Tucson,2023-03-17,T6,Sergio Garcia,68,65.0,73.0,206.0,-7.0
2023,Tucson,2023-03-17,T6,Matt Jones,70,67.0,69.0,206.0,-7.0
2023,Tucson,2023-03-17,T6,Kevin Na,68,67.0,71.0,206.0,-7.0
2023,Tucson,2023-03-17,T6,Mito Pereira,71,68.0,67.0,206.0,-7.0
2023,Tucson,2023-03-17,T10,Branden Grace,70,67.0,70.0,207.0,-6.0
2023,Tucson,2023-03-17,T10,Peter Uihlein,67,72.0,68.0,207.0,-6.0
2023,Tucson,2023-03-17,T10,Matthew Wolff,66,69.0,72.0,207.0,-6.0
2023,Tucson,2023-03-17,T13,Talor Gooch,70,69.0,69.0,208.0,-5.0
2023,Tucson,2023-03-17,T13,Dustin Johnson,72,68.0,68.0,208.0,-5.0
2023,Tucson,2023-03-17,T13,Marc Leishman,65,66.0,77.0,208.0,-5.0
2023,Tucson,2023-03-17,T13,Pat Perez,68,70.0,70.0,208.0,-5.0
2023,Tucson,2023-03-17,T13,Cameron Tringale,68,66.0,74.0,208.0,-5.0
2023,Tucson,2023-03-17,T18,Sam Horsfield,69,70.0,70.0,209.0,-4.0
2023,Tucson,2023-03-17,T18,Patrick Reed,71,72.0,66.0,209.0,-4.0
2023,Tucson,2023-03-17,T20,Eugenio Lopez-Chacarra,70,67.0,73.0,210.0,-3.0
2023,Tucson,2023-03-17,T20,David Puig,67,72.0,71.0,210.0,-3.0
2023,Tucson,2023-03-17,T20,Scott Vincent,68,73.0,69.0,210.0,-3.0
2023,Tucson,2023-03-17,T20,Bubba Watson,71,66.0,73.0,210.0,-3.0
2023,Tucson,2023-03-17,T24,Abraham Ancer,66,73.0,72.0,211.0,-2.0
2023,Tucson,2023-03-17,T24,Richard Bland,74,69.0,68.0,211.0,-2.0
2023,Tucson,2023-03-17,T24,Paul Casey,69,72.0,70.0,211.0,-2.0
2023,Tucson,2023-03-17,T24,Brooks Koepka,69,69.0,73.0,211.0,-2.0
2023,Tucson,2023-03-17,T24,Cameron Smith,71,70.0,70.0,211.0,-2.0
2023,Tucson,2023-03-17,T24,Harold Varner III,70,70.0,71.0,211.0,-2.0
2023,Tucson,2023-03-17,T30,Laurie Canter,70,69.0,73.0,212.0,-1.0
2023,Tucson,2023-03-17,T30,Anirban Lahiri,70,68.0,74.0,212.0,-1.0
2023,Tucson,2023-03-17,T30,Phil Mickelson,70,67.0,75.0,212.0,-1.0
2023,Tucson,2023-03-17,T33,Dean Burmester,72,68.0,73.0,213.0,0.0
2023,Tucson,2023-03-17,T33,Thomas Pieters,69,71.0,73.0,213.0,0.0
2023,Tucson,2023-03-17,T33,Ian Poulter,72,67.0,74.0,213.0,0.0
2023,Tucson,2023-03-17,T36,Chase Koepka,69,71.0,74.0,214.0,1.0
2023,Tucson,2023-03-17,T36,Jason Kokrak,69,72.0,73.0,214.0,1.0
2023,Tucson,2023-03-17,T36,Sebastian Munoz,69,71.0,74.0,214.0,1.0
2023,Tucson,2023-03-17,T36,Joaquin Niemann,67,74.0,73.0,214.0,1.0
2023,Tucson,2023-03-17,T36,Bernd Wiesberger,72,70.0,72.0,214.0,1.0
2023,Tucson,2023-03-17,41,Graeme McDowell,72,71.0,72.0,215.0,2.0
2023,Tucson,2023-03-17,42,Henrik Stenson,72,68.0,76.0,216.0,3.0
2023,Tucson,2023-03-17,43,Lee Westwood,74,71.0,73.0,218.0,5.0
2023,Tucson,2023-03-17,T44,Bryson DeChambeau,72,75.0,73.0,220.0,7.0
2023,Tucson,2023-03-17,T44,James Piot,73,70.0,77.0,220.0,7.0
2023,Tucson,2023-03-17,46,Charl Schwartzel,73,76.0,72.0,221.0,8.0
2023,Tucson,2023-03-17,47,Jediah Morgan,73,74.0,75.0,222.0,9.0
2023,Tucson,2023-03-17,48,Sihwan Kim,78,75.0,79.0,232.0,19.0
2023,Orlando,2023-03-31,1,Brooks Koepka,65,65.0,68.0,198.0,-15.0
2023,Orlando,2023-03-31,2,Sebastian Munoz,62,71.0,66.0,199.0,-14.0
2023,Orlando,2023-03-31,T3,Dean Burmester,67,70.0,64.0,201.0,-12.0
2023,Orlando,2023-03-31,T3,Patrick Reed,67,67.0,67.0,201.0,-12.0
2023,Orlando,2023-03-31,T5,Mito Pereira,68,66.0,68.0,202.0,-11.0
2023,Orlando,2023-03-31,T5,Matthew Wolff,67,68.0,67.0,202.0,-11.0
2023,Orlando,2023-03-31,7,Dustin Johnson,67,70.0,66.0,203.0,-10.0
2023,Orlando,2023-03-31,T8,Sam Horsfield,70,66.0,68.0,204.0,-9.0
2023,Orlando,2023-03-31,T8,Carlos Ortiz,70,69.0,65.0,204.0,-9.0
2023,Orlando,2023-03-31,T8,Peter Uihlein,72,67.0,65.0,204.0,-9.0
2023,Orlando,2023-03-31,T11,Richard Bland,64,71.0,70.0,205.0,-8.0
2023,Orlando,2023-03-31,T11,Laurie Canter,68,66.0,71.0,205.0,-8.0
2023,Orlando,2023-03-31,T11,Jason Kokrak,68,68.0,69.0,205.0,-8.0
2023,Orlando,2023-03-31,T11,Henrik Stenson,67,72.0,66.0,205.0,-8.0
2023,Orlando,2023-03-31,T11,Cameron Tringale,70,66.0,69.0,205.0,-8.0
2023,Orlando,2023-03-31,T16,Bryson DeChambeau,70,69.0,67.0,206.0,-7.0
2023,Orlando,2023-03-31,T16,Talor Gooch,69,69.0,68.0,206.0,-7.0
2023,Orlando,2023-03-31,T16,Thomas Pieters,68,71.0,67.0,206.0,-7.0
2023,Orlando,2023-03-31,T16,Charl Schwartzel,71,65.0,70.0,206.0,-7.0
2023,Orlando,2023-03-31,T16,Harold Varner III,66,72.0,68.0,206.0,-7.0
2023,Orlando,2023-03-31,T16,Lee Westwood,66,71.0,69.0,206.0,-7.0
2023,Orlando,2023-03-31,T22,Branden Grace,67,70.0,70.0,207.0,-6.0
2023,Orlando,2023-03-31,T22,Kevin Na,72,66.0,69.0,207.0,-6.0
2023,Orlando,2023-03-31,T22,David Puig,72,68.0,67.0,207.0,-6.0
2023,Orlando,2023-03-31,T22,Scott Vincent,70,67.0,70.0,207.0,-6.0
2023,Orlando,2023-03-31,T26,Abraham Ancer,70,66.0,72.0,208.0,-5.0
2023,Orlando,2023-03-31,T26,Charles Howell III,69,72.0,67.0,208.0,-5.0
2023,Orlando,2023-03-31,T26,Marc Leishman,68,72.0,68.0,208.0,-5.0
2023,Orlando,2023-03-31,T26,Jediah Morgan,71,70.0,67.0,208.0,-5.0
2023,Orlando,2023-03-31,T26,Cameron Smith,69,68.0,71.0,208.0,-5.0
2023,Orlando,2023-03-31,T31,Paul Casey,69,69.0,71.0,209.0,-4.0
2023,Orlando,2023-03-31,T31,Danny Lee,65,70.0,74.0,209.0,-4.0
2023,Orlando,2023-03-31,T31,Graeme McDowell,71,67.0,71.0,209.0,-4.0
2023,Orlando,2023-03-31,T31,Joaquin Niemann,70,68.0,71.0,209.0,-4.0
2023,Orlando,2023-03-31,T31,Pat Perez,69,72.0,68.0,209.0,-4.0
2023,Orlando,2023-03-31,T36,Eugenio Lopez-Chacarra,73,71.0,66.0,210.0,-3.0
2023,Orlando,2023-03-31,T36,James Piot,72,66.0,72.0,210.0,-3.0
2023,Orlando,2023-03-31,T36,Brendan Steele,71,72.0,67.0,210.0,-3.0
2023,Orlando,2023-03-31,T36,Bernd Wiesberger,73,69.0,68.0,210.0,-3.0
2023,Orlando,2023-03-31,40,Bubba Watson,71,72.0,69.0,212.0,-1.0
2023,Orlando,2023-03-31,T41,Phil Mickelson,70,76.0,67.0,213.0,0.0
2023,Orlando,2023-03-31,T41,Andy Ogletree,69,70.0,74.0,213.0,0.0
2023,Orlando,2023-03-31,T41,Louis Oosthuizen,70,70.0,73.0,213.0,0.0
2023,Orlando,2023-03-31,44,Ian Poulter,69,73.0,72.0,214.0,1.0
2023,Orlando,2023-03-31,45,Sergio Garcia,71,76.0,68.0,215.0,2.0
2023,Orlando,2023-03-31,T46,Matt Jones,71,72.0,74.0,217.0,4.0
2023,Orlando,2023-03-31,T46,Chase Koepka,67,76.0,74.0,217.0,4.0
2023,Orlando,2023-03-31,48,Sihwan Kim,75,75.0,76.0,226.0,13.0
2023,Adelaide,2023-04-20,1,Talor Gooch,62,62.0,73.0,197.0,-19.0
2023,Adelaide,2023-04-20,2,Anirban Lahiri,69,66.0,65.0,200.0,-16.0
2023,Adelaide,2023-04-20,T3,Pat Perez,67,67.0,67.0,201.0,-15.0
2023,Adelaide,2023-04-20,T3,Patrick Reed,71,65.0,65.0,201.0,-15.0
2023,Adelaide,2023-04-20,T3,Cameron Smith,69,66.0,66.0,201.0,-15.0
2023,Adelaide,2023-04-20,T3,Cameron Tringale,69,65.0,67.0,201.0,-15.0
2023,Adelaide,2023-04-20,T7,Dean Burmester,66,69.0,67.0,202.0,-14.0
2023,Adelaide,2023-04-20,T7,Charl Schwartzel,68,66.0,68.0,202.0,-14.0
2023,Adelaide,2023-04-20,T7,Peter Uihlein,68,68.0,66.0,202.0,-14.0
2023,Adelaide,2023-04-20,10,Dustin Johnson,71,65.0,67.0,203.0,-13.0
2023,Adelaide,2023-04-20,T11,Abraham Ancer,69,65.0,70.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Sergio Garcia,68,68.0,68.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Brooks Koepka,69,65.0,70.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Jason Kokrak,68,71.0,65.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Phil Mickelson,70,65.0,69.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Kevin Na,68,69.0,67.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Louis Oosthuizen,68,66.0,70.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Henrik Stenson,68,68.0,68.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Harold Varner III,71,64.0,69.0,204.0,-12.0
2023,Adelaide,2023-04-20,T11,Bubba Watson,70,67.0,67.0,204.0,-12.0
2023,Adelaide,2023-04-20,T21,Charles Howell III,69,69.0,67.0,205.0,-11.0
2023,Adelaide,2023-04-20,T21,Marc Leishman,71,69.0,65.0,205.0,-11.0
2023,Adelaide,2023-04-20,T21,Sebastian Munoz,73,65.0,67.0,205.0,-11.0
2023,Adelaide,2023-04-20,T24,Chase Koepka,70,70.0,66.0,206.0,-10.0
2023,Adelaide,2023-04-20,T24,Danny Lee,67,71.0,68.0,206.0,-10.0
2023,Adelaide,2023-04-20,T26,Bryson DeChambeau,73,65.0,69.0,207.0,-9.0
2023,Adelaide,2023-04-20,T26,Mito Pereira,72,66.0,69.0,207.0,-9.0
2023,Adelaide,2023-04-20,T26,Ian Poulter,72,69.0,66.0,207.0,-9.0
2023,Adelaide,2023-04-20,T26,Brendan Steele,67,71.0,69.0,207.0,-9.0
2023,Adelaide,2023-04-20,T30,Joaquin Niemann,70,68.0,70.0,208.0,-8.0
2023,Adelaide,2023-04-20,T30,Bernd Wiesberger,67,70.0,71.0,208.0,-8.0
2023,Adelaide,2023-04-20,T32,Richard Bland,66,71.0,72.0,209.0,-7.0
2023,Adelaide,2023-04-20,T32,Thomas Pieters,71,68.0,70.0,209.0,-7.0
2023,Adelaide,2023-04-20,T32,James Piot,69,74.0,66.0,209.0,-7.0
2023,Adelaide,2023-04-20,T32,David Puig,70,67.0,72.0,209.0,-7.0
2023,Adelaide,2023-04-20,T36,Graeme McDowell,67,69.0,74.0,210.0,-6.0
2023,Adelaide,2023-04-20,T36,Carlos Ortiz,73,66.0,71.0,210.0,-6.0
2023,Adelaide,2023-04-20,T36,Lee Westwood,71,69.0,70.0,210.0,-6.0
2023,Adelaide,2023-04-20,39,Paul Casey,71,70.0,71.0,212.0,-4.0
2023,Adelaide,2023-04-20,T40,Branden Grace,74,65.0,74.0,213.0,-3.0
2023,Adelaide,2023-04-20,T40,Scott Vincent,68,74.0,71.0,213.0,-3.0
2023,Adelaide,2023-04-20,T42,Matt Jones,72,73.0,69.0,214.0,-2.0
2023,Adelaide,2023-04-20,44,Jediah Morgan,76,71.0,68.0,215.0,-1.0
2023,Adelaide,2023-04-20,T45,Eugenio Lopez-Chacarra,74,70.0,72.0,216.0,0.0
2023,Adelaide,2023-04-20,T45,Matthew Wolff,72,72.0,72.0,216.0,0.0
2023,Adelaide,2023-04-20,47,Martin Kaymer,75,77.0,71.0,223.0,7.0
2023,Adelaide,2023-04-20,48,Sihwan Kim,84,71.0,75.0,230.0,14.0
2023,Adelaide,2023-04-20,WD,Sam Horsfield,75,70.0,,,
2023,Singapore,2023-04-27,1,Sergio Garcia,65,64.0,67.0,196.0,-17.0
2023,Singapore,2023-04-27,2,Talor Gooch,64,65.0,67.0,196.0,-17.0
2023,Singapore,2023-04-27,3,Brooks Koepka,65,65.0,67.0,197.0,-16.0
2023,Singapore,2023-04-27,4,Scott Vincent,69,62.0,67.0,198.0,-15.0
2023,Singapore,2023-04-27,5,Mito Pereira,67,66.0,66.0,199.0,-14.0
2023,Singapore,2023-04-27,T6,Jason Kokrak,67,68.0,66.0,201.0,-12.0
2023,Singapore,2023-04-27,T6,Cameron Smith,65,66.0,70.0,201.0,-12.0
2023,Singapore,2023-04-27,T8,Charles Howell III,69,70.0,63.0,202.0,-11.0
2023,Singapore,2023-04-27,T8,Joaquin Niemann,70,66.0,66.0,202.0,-11.0
2023,Singapore,2023-04-27,T8,Harold Varner III,71,66.0,65.0,202.0,-11.0
2023,Singapore,2023-04-27,T11,Cameron Tringale,65,66.0,72.0,203.0,-10.0
2023,Singapore,2023-04-27,T11,Peter Uihlein,69,68.0,66.0,203.0,-10.0
2023,Singapore,2023-04-27,T13,Eugenio Lopez-Chacarra,71,69.0,64.0,204.0,-9.0
2023,Singapore,2023-04-27,T13,Phil Mickelson,66,66.0,72.0,204.0,-9.0
2023,Singapore,2023-04-27,T13,Patrick Reed,67,70.0,67.0,204.0,-9.0
2023,Singapore,2023-04-27,T16,Marc Leishman,69,68.0,68.0,205.0,-8.0
2023,Singapore,2023-04-27,T16,Jediah Morgan,70,67.0,68.0,205.0,-8.0
2023,Singapore,2023-04-27,T16,Louis Oosthuizen,66,69.0,70.0,205.0,-8.0
2023,Singapore,2023-04-27,T19,Bryson DeChambeau,66,70.0,70.0,206.0,-7.0
2023,Singapore,2023-04-27,T19,Anirban Lahiri,72,67.0,67.0,206.0,-7.0
2023,Singapore,2023-04-27,T19,Kevin Na,68,69.0,69.0,206.0,-7.0
2023,Singapore,2023-04-27,T19,Carlos Ortiz,73,64.0,69.0,206.0,-7.0
2023,Singapore,2023-04-27,T23,Dustin Johnson,69,68.0,70.0,207.0,-6.0
2023,Singapore,2023-04-27,T23,Danny Lee,68,69.0,70.0,207.0,-6.0
2023,Singapore,2023-04-27,T23,Thomas Pieters,70,68.0,69.0,207.0,-6.0
2023,Singapore,2023-04-27,T23,Bubba Watson,70,66.0,71.0,207.0,-6.0
2023,Singapore,2023-04-27,T27,Laurie Canter,70,70.0,68.0,208.0,-5.0
2023,Singapore,2023-04-27,T27,Ian Poulter,71,71.0,66.0,208.0,-5.0
2023,Singapore,2023-04-27,T27,Brendan Steele,74,68.0,66.0,208.0,-5.0
2023,Singapore,2023-04-27,T30,Paul Casey,76,70.0,63.0,209.0,-4.0
2023,Singapore,2023-04-27,T30,Matt Jones,70,67.0,72.0,209.0,-4.0
2023,Singapore,2023-04-27,T30,Henrik Stenson,69,71.0,69.0,209.0,-4.0
2023,Singapore,2023-04-27,T33,Sebastian Munoz,73,67.0,70.0,210.0,-3.0
2023,Singapore,2023-04-27,T33,David Puig,70,69.0,71.0,210.0,-3.0
2023,Singapore,2023-04-27,T33,Charl Schwartzel,67,73.0,70.0,210.0,-3.0
2023,Singapore,2023-04-27,T36,Richard Bland,70,73.0,68.0,211.0,-2.0
2023,Singapore,2023-04-27,T36,Graeme McDowell,74,68.0,69.0,211.0,-2.0
2023,Singapore,2023-04-27,T36,Pat Perez,73,69.0,69.0,211.0,-2.0
2023,Singapore,2023-04-27,T36,Lee Westwood,70,72.0,69.0,211.0,-2.0
2023,Singapore,2023-04-27,T36,Bernd Wiesberger,71,70.0,70.0,211.0,-2.0
2023,Singapore,2023-04-27,T41,Dean Burmester,69,74.0,69.0,212.0,-1.0
2023,Singapore,2023-04-27,T41,Branden Grace,70,70.0,72.0,212.0,-1.0
2023,Singapore,2023-04-27,T41,Martin Kaymer,72,66.0,74.0,212.0,-1.0
2023,Singapore,2023-04-27,T41,Matthew Wolff,73,72.0,67.0,212.0,-1.0
2023,Singapore,2023-04-27,45,Sihwan Kim,70,71.0,73.0,214.0,1.0
2023,Singapore,2023-04-27,46,Chase Koepka,72,75.0,68.0,215.0,2.0
2023,Singapore,2023-04-27,47,Abraham Ancer,72,72.0,73.0,217.0,4.0
2023,Singapore,2023-04-27,48,James Piot,70,78.0,73.0,221.0,8.0
2023,Tulsa,2023-05-12,1,Dustin Johnson,63,63.0,67.0,193.0,-17.0
2023,Tulsa,2023-05-12,T2,Branden Grace,61,67.0,65.0,193.0,-17.0
2023,Tulsa,2023-05-12,T2,Cameron Smith,64,68.0,61.0,193.0,-17.0
2023,Tulsa,2023-05-12,4,Harold Varner III,67,69.0,61.0,197.0,-13.0
2023,Tulsa,2023-05-12,T5,Bryson DeChambeau,68,63.0,67.0,198.0,-12.0
2023,Tulsa,2023-05-12,T5,Brooks Koepka,68,65.0,65.0,198.0,-12.0
2023,Tulsa,2023-05-12,T5,Eugenio Lopez-Chacarra,69,65.0,64.0,198.0,-12.0
2023,Tulsa,2023-05-12,T8,Dean Burmester,67,68.0,64.0,199.0,-11.0
2023,Tulsa,2023-05-12,T8,Joaquin Niemann,64,70.0,65.0,199.0,-11.0
2023,Tulsa,2023-05-12,T8,Bubba Watson,66,64.0,69.0,199.0,-11.0
2023,Tulsa,2023-05-12,T11,Charles Howell III,70,64.0,66.0,200.0,-10.0
2023,Tulsa,2023-05-12,T11,Jason Kokrak,70,67.0,63.0,200.0,-10.0
2023,Tulsa,2023-05-12,T11,Anirban Lahiri,68,67.0,65.0,200.0,-10.0
2023,Tulsa,2023-05-12,T11,Patrick Reed,69,67.0,64.0,200.0,-10.0
2023,Tulsa,2023-05-12,T11,Brendan Steele,63,69.0,68.0,200.0,-10.0
2023,Tulsa,2023-05-12,T16,Thomas Pieters,67,67.0,67.0,201.0,-9.0
2023,Tulsa,2023-05-12,T16,Scott Vincent,69,68.0,64.0,201.0,-9.0
2023,Tulsa,2023-05-12,T18,Pat Perez,67,69.0,66.0,202.0,-8.0
2023,Tulsa,2023-05-12,T18,Ian Poulter,67,68.0,67.0,202.0,-8.0
2023,Tulsa,2023-05-12,T18,Henrik Stenson,69,68.0,65.0,202.0,-8.0
2023,Tulsa,2023-05-12,T18,Cameron Tringale,71,66.0,65.0,202.0,-8.0
2023,Tulsa,2023-05-12,T18,Bernd Wiesberger,69,67.0,66.0,202.0,-8.0
2023,Tulsa,2023-05-12,T24,Abraham Ancer,68,66.0,69.0,203.0,-7.0
2023,Tulsa,2023-05-12,T24,Richard Bland,66,67.0,70.0,203.0,-7.0
2023,Tulsa,2023-05-12,T24,Laurie Canter,67,71.0,65.0,203.0,-7.0
2023,Tulsa,2023-05-12,T24,Sergio Garcia,68,70.0,65.0,203.0,-7.0
2023,Tulsa,2023-05-12,T24,Chase Koepka,67,69.0,67.0,203.0,-7.0
2023,Tulsa,2023-05-12,T24,Louis Oosthuizen,65,70.0,68.0,203.0,-7.0
2023,Tulsa,2023-05-12,T24,Peter Uihlein,71,65.0,67.0,203.0,-7.0
2023,Tulsa,2023-05-12,T31,Matt Jones,67,71.0,66.0,204.0,-6.0
2023,Tulsa,2023-05-12,T31,Sebastian Munoz,69,73.0,62.0,204.0,-6.0
2023,Tulsa,2023-05-12,T31,Carlos Ortiz,72,69.0,63.0,204.0,-6.0
2023,Tulsa,2023-05-12,T31,Mito Pereira,72,64.0,68.0,204.0,-6.0
2023,Tulsa,2023-05-12,T31,Matthew Wolff,66,68.0,70.0,204.0,-6.0
2023,Tulsa,2023-05-12,36,Charl Schwartzel,72,67.0,66.0,205.0,-5.0
2023,Tulsa,2023-05-12,T37,Talor Gooch,68,71.0,67.0,206.0,-4.0
2023,Tulsa,2023-05-12,T37,Danny Lee,70,64.0,72.0,206.0,-4.0
2023,Tulsa,2023-05-12,T37,Marc Leishman,69,68.0,69.0,206.0,-4.0
